school_term,title,college,level,crn,department
201620,Independent Study,College of Health Sciences,6385,23491,College of Health Sciences
201620,Graphics Fdmtls in Engr Desgn,College of Engineering,1205,23529,Civil Engineering
201620,Engineering Measurements,College of Engineering,3313,23533,Civil Engineering
201620,Teaching Sci in Element Schls,College of Education,4311,23004,Elementary Education
201620,Dissertation,College of Education,6398,23605,Teacher Education
201620,Digital Photography,College of Liberal Arts,3316,23044,Communication
201620,Writing Practicum,College of Liberal Arts,5397,24187,English
201620,Global Management,College of Business Admin.,5345,28597,Management
201620,Lab for EE 2351,College of Engineering,2151,28132,Electrical & Computer Eng.
201620,Open Source Intel Analysis,College of Liberal Arts,5307,28334,Intel Nat'l Security Studies
201620,Doctoral Research,College of Engineering,6396,27784,Civil Engineering
201620,Antenna Engineering,College of Engineering,4382,28291,Electrical & Computer Eng.
201620,Topics in Geophysics,College of Science,5356,27904,Geophysics
201620,Seminar/Critical Inquiry (C),Office of Academic Affairs,1301,27506,University
201620,Schl Organiz, Reform & Renewal,College of Education,5380,28113,Educational Administration
201620,Neuromuscular Rehabilitation I,College of Health Sciences,6314,27208,Physical Therapy
201620,Independent Research,College of Science,6190,28125,Biology
201620,Dissertation,Engineer.Sci/Interdisciplinary,6399,29153,Environmental Science & Engr.
201620,Computation/Graph in Mater Sci,College of Engineering,1205,27549,Metallurgical & Materials Eng.
201620,History and Security,College of Liberal Arts,1301,28102,Intel Nat'l Security Studies
201620,Independent Study,College of Health Sciences,6385,27060,College of Health Sciences
201620,Applied Lessons,College of Liberal Arts,5261,29033,Music Applied
201620,Special Problems,College of Science,4198,27870,Biology
201620,Quantative Research Methods,College of Liberal Arts,5310,28776,Communication Extension
201620,Undergraduate Research,Office of Academic Affairs,4033,26753,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26777,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26785,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26789,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26854,Research Course
201620,Individual Studies,College of Engineering,5391,26387,Mechanical Engineering
201620,Undergraduate Research,Office of Academic Affairs,4033,26976,Research Course
201620,Thesis,College of Business Admin.,5398,26404,Economics
201620,Selected Topics,College of Liberal Arts,4350,26451,Communication
201620,Mechanics of Materials,College of Engineering,2434,26492,Metallurgical & Materials Eng.
201620,Directed Study in Geology,College of Science,6205,27340,Geology
201620,Special Topics in Art,College of Liberal Arts,3307,27884,Art General Courses
201620,Undergraduate Research,Office of Academic Affairs,4033,26644,Research Course
201620,Dissertation,College of Science,6399,27671,Chemistry
201620,Nursing Informatics,School of Nursing,4303,27427,Nursing
201620,Intro-Mgmt/Organizational Beha,College of Business Admin.,3303,22008,Management
201620,Independent Study,College of Health Sciences,4390,20453,Kinesiology
201620,Senior Project Laboratory,College of Engineering,4220,21503,Electrical & Computer Eng.
201620,Metals I,College of Liberal Arts,2303,21552,Metals
201620,Thesis,College of Engineering,5398,22105,Civil Engineering
201620,Thesis,College of Liberal Arts,5398,20468,English
201620,Strategic Management,College of Business Admin.,4300,20989,Management
201620,Intro to American Fiction (C),College of Liberal Arts,2313,21003,English
201620,Individual Instruction,College of Liberal Arts,1185,21609,Music Applied
201620,Graduate Research in Physics,College of Science,5396,22159,Physics
201620,Individual Instruction,College of Liberal Arts,3391,21626,Music Applied
201620,Thesis,College of Engineering,5399,20012,Civil Engineering
201620,Human Anat/Physio Lab I (C),College of Science,2111,21661,Biology
201620,Thesis,College of Liberal Arts,5398,20042,History
201620,Undergrad Resrch-Metallurgy,College of Engineering,4275,20105,Metallurgical & Materials Eng.
201620,Introductory Electromagnetism,College of Science,2421,21155,Physics
201620,Graduate Projects,College of Engineering,5396,20137,Metallurgical & Materials Eng.
201620,Graduate Projects,College of Engineering,5397,20611,Metallurgical & Materials Eng.
201620,Percussion Ensemble,College of Liberal Arts,1150,21758,Music Applied
201620,Individual Instruction,College of Liberal Arts,1195,21772,Music Applied
201620,Graduate Research Projects,Engineer.Sci/Interdisciplinary,6194,20174,Materials Science & Engr.
201620,Individual Studies,College of Engineering,5391,20633,Computer Science
201620,Selected Topics,College of Liberal Arts,4350,21804,Communication
201620,Database Management,College of Business Admin.,4365,21818,Computer Information Systems
201620,Graduate Research Projects,Engineer.Sci/Interdisciplinary,6294,20224,Materials Science & Engr.
201620,Physical Science I,College of Science,2303,21833,Physical Science
201620,Dissertation,College of Engineering,6398,21860,Computer Science
201620,Doctoral Research,College of Engineering,6694,21872,Computer Science
201620,Doctoral Research in Geol Sci,College of Science,6396,21878,Geology
201620,Special Problems,College of Science,4298,20305,Biology
201620,Introduction to Research,College of Science,4176,20773,Chemistry
201620,Introduction to Research,College of Science,4176,20776,Chemistry
201620,Water & Wastewater Engineering,College of Engineering,4342,21314,Civil Engineering
201620,Special Problems,College of Science,4398,20320,Biology
201620,Individual Studies,College of Liberal Arts,5390,21939,Sociology
201620,Biomechanical Basis of Sport,College of Health Sciences,5361,21399,Kinesiology
201620,Independent Study,College of Liberal Arts,4353,20406,Philosophy
201620,Independent Study,College of Liberal Arts,4390,21989,Sociology
201620,Dissertation,College of Liberal Arts,6398,24429,Psychology
201620,Dissertation,College of Liberal Arts,6399,24453,Psychology
201620,Doctoral Research,College of Engineering,6494,25048,Biomedical Engineering
201620,Graduate Research,College of Engineering,5394,25062,Biomedical Engineering
201620,Adult & Geriatric Practm,School of Nursing,5302,26201,Nursing
201620,Young Adult Literature,College of Liberal Arts,3306,24467,English
201620,Dissertation,College of Education,6399,25144,Teacher Education
201620,Independent Research,College of Science,6190,25649,Biology
201620,Dissertation,College of Health Sciences,6399,26218,College of Health Sciences
201620,Public Speaking (C),College of Liberal Arts,1301,24549,Communication
201620,Independent Reading in Pol Sci,College of Liberal Arts,4370,24572,Political Science
201620,Graduate Research,College of Engineering,6694,25169,Electrical & Computer Eng.
201620,Independent Research,College of Science,6290,25682,Biology
201620,Thesis,College of Education,5399,25225,Teacher Education
201620,Graduate Workshop In Education,College of Education,5319,25774,Teacher Education
201620,Problems in Philosophy Seminar,College of Liberal Arts,4352,25813,Philosophy
201620,Environmental Geoscience,Engineer.Sci/Interdisciplinary,6405,25822,Environmental Science & Engr.
201620,Rhetoric & Composition I,College of Liberal Arts,1301,25264,Rhetoric and Writing Studies
201620,Rhetoric & Composition 2,College of Liberal Arts,1302,25279,Rhetoric and Writing Studies
201620,Rhetoric & Composition 2,College of Liberal Arts,1302,25282,Rhetoric and Writing Studies
201620,Rhetoric & Composition 2,College of Liberal Arts,1302,25285,Rhetoric and Writing Studies
201620,Correctional Systems & Practcs,College of Liberal Arts,2313,24775,Criminal Justice
201620,Introduction to Politics (C),College of Liberal Arts,2310,25345,Political Science
201620,From Faith to Reason,College of Liberal Arts,3302,25902,Humanities
201620,Selected Topics-Geological Sci,College of Science,5315,25922,Geology
201620,Interdisc Feminist Theory/Meth,College of Liberal Arts,5300,25950,Women's Studies
201620,Topics in African/Amer Studies,College of Liberal Arts,3390,25967,African American Studies
201620,Syntax,College of Liberal Arts,3302,24873,Linguistics
201620,Gender Issues in the Arts,College of Liberal Arts,3382,24878,Women's Studies
201620,Elem. Data Struct./Algorithms,College of Engineering,2401,24906,Computer Science
201620,Art History Seminar,College of Liberal Arts,4383,25430,Art History
201620,Internship in Anthropology,College of Liberal Arts,4303,25441,Anthropology
201620,Intel & Counterterrorism,College of Liberal Arts,3310,26009,Intel Nat'l Security Studies
201620,Contemp Topics Physical Chem,College of Science,5359,26037,Chemistry
201620,Thesis,College of Engineering,5398,24950,Electrical & Computer Eng.
201620,20th Cen Spanish Amer Novel,College of Liberal Arts,4360,25460,Spanish
201620,Introduction to Philosophy (C),College of Liberal Arts,1301,25488,Philosophy
201620,Undergraduate Research,Office of Academic Affairs,4033,26074,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26119,Research Course
201620,History of Christianity,College of Liberal Arts,3330,25544,Religious Studies
201620,Dev-Lit Skill/Preschl to Grd 3,College of Education,5353,28161,Early Childhood Education
201620,Int'l Finance (UTRGV),No College Designated,4381,28981,Finance (UTRGV)
201620,Future Warfare,College of Liberal Arts,5320,28878,Defense & Strategic Studies
201620,Independent Study,College of Liberal Arts,3379,27942,Anthropology
201620,Geop App-Digital Signal Proces,College of Science,5460,27908,Geophysics
201620,Issues in Border Studies,College of Liberal Arts,5301,27527,Latin American/Border Studies
201620,Special Topics in Humanities,College of Liberal Arts,4390,28444,Humanities
201620,Advanced Business Applic Prog,College of Business Admin.,3385,27195,Computer Information Systems
201620,Women in Fine Art,College of Liberal Arts,3330,28503,Women's Studies
201620,Organismal Biology Laboratory,College of Science,1108,27686,Biology
201620,Contemp Concepts of Leadership,College of Liberal Arts,5300,28847,Leadership Studies
201620,Police & Community (UTPB),UT Permian Basin,4364,29022,Criminal Justice (UTPB)
201620,Dissertation,College of Science,6399,23111,Biology
201620,General Chemistry,College of Science,1305,22538,Chemistry
201620,Thesis,College of Liberal Arts,5395,24353,Psychology
201620,Thesis,College of Liberal Arts,5396,24380,Psychology
201620,Individual Instruction,College of Liberal Arts,1185,22591,Music Applied
201620,Individual Studies,College of Engineering,5391,23700,Industrial Engineering
201620,Doctoral Research,College of Engineering,6396,24298,Civil Engineering
201620,Special Topics in Physics,College of Science,5393,23257,Physics
201620,General Chemistry,College of Science,1305,23264,Chemistry
201620,Courts Systems and Practices,College of Liberal Arts,1306,23756,Criminal Justice
201620,Resrch in Biological Sciences,College of Science,5502,23779,Biology
201620,Independent Research,College of Science,6190,23786,Biology
201620,Fluency Disorders,College of Health Sciences,5359,23295,Speech & Language Pathology
201620,Independent Research,College of Science,6290,23826,Biology
201620,Laboratory for CHEM 1305,College of Science,1105,22261,Chemistry
201620,Theatre Practicum I,College of Liberal Arts,2110,22278,Theatre
201620,Independent Research,College of Science,6590,23895,Biology
201620,Individual Studies,Engineer.Sci/Interdisciplinary,6291,22805,Materials Science & Engr.
201620,Precalculus (C),College of Science,1508,23403,Mathematics
201620,Independent Research,College of Science,6690,23908,Biology
201620,Graduate Research Projects,Engineer.Sci/Interdisciplinary,6294,22901,Materials Science & Engr.
201620,Topics in Study of Life I,College of Science,1107,22929,Biology
